recording_date,session_name,file_name,MessageName,DataBytes,ID,source,Longitude,Latitude,ATC_ASRInformationSignal,ABS_EBSAmberWarningSignal,EBSRedWarningSignal,DNRmodeReq_EVCU1,insulation_monitor_error_code,insulation_monitor_error_level,insulation_resistance_parallel,insulation_resistance_negative,insulation_resistance_postive,insulation_monitor_status,cell3_voltage,cell2_voltage,cell1_voltage,cell_num_cell_voltage,box_num_cell_voltage,motor_2_error_code,motor_2_error_level,motor_2_error_status,motor_2_controller_temperature,motor_2_temperature,heat_management_error_code,heat_management_error_level,compressor_working_mode,heat_management_working_mode,expansion_tank_level,outlet_water_temperature,inlet_water_temperature,battery_error_code,battery_error_level,charge_status,charge_connection,battery_status,battery_soc,battery_current,battery_voltage,location_for_highest_pole_temp,highest_pole_temperature,pack_no_of_lowest_cell_temp,cell_no_of_lowest_cell_temp,lowest_cell_temperature,pack_no_of_highest_cell_temp,cell_no_of_highest_cell_temp,highest_cell_temperature,pack_no_of_lowest_cell_voltage,cell_no_of_lowest_cell_voltage,lowest_cell_voltage,pack_no_of_highest_cell_voltage,cell_no_of_highest_cell_voltage,highest_cell_voltage,brake_pedal_status,fire_alarm,driving_system_error_indicator,vehicle_current_mileage,vehicle_accumulated_mileage,brake_pedal_percent,acc_pedal_percent,cell6_temperature,cell5_temperature,cell4_temperature,cell3_temperature,cell2_temperature,cell1_temperature,cell_num_cell_temperature,box_num_cell_temperature,brake_vacuum_pump_status,battery_voltage_24V,auxiliary_air_pressure,parking_air_pressure,rear_air_pressure,front_air_pressure,ATS_working_mode,ATS_error,ATS_emergency,motor_instant_power,battery_soh,TachoVehSpeed_SPN1624,motor_1_error_code,motor_1_error_level,motor_1_error_status,motor_1_controller_temperature,motor_1_temperature,timestamp,cells_voltage_max_difference,water_temperature_difference,minimum_insulation_resistance,minimum_air_pressure,highest_cell_temperature_gradient
2025-04-02,00000029_2,61.0,PGN_0x005200,"[5, 0, 4, 0, 1, 0, 0, 1]",0x1852D6D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.839200,,,,,
2025-04-02,00000029_2,61.0,Motor_1_Data,"[0, 0, 35, 7, 73, 66, 5, 0]",0x184417D1,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",26.0,29.200000000000003,2025-04-02 11:56:20.848200,,,,,
2025-04-02,00000029_2,61.0,VP,"[0, 0, 255, 255, 0, 0, 0, 0]",0x18FEF345,y,-210.0,219.490176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.877700,,,,,
2025-04-02,00000029_2,61.0,Vehicle_Air_Pressure,"[76, 76, 77, 86, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.6,7.7,7.6,7.6,,,,,,,,,,,,2025-04-02 11:56:20.904700,,,,7.6,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 12, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.938150,,,,,
2025-04-02,00000029_2,61.0,Motor_1_Data,"[0, 0, 39, 7, 73, 66, 5, 0]",0x184417D1,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",26.0,29.200000000000003,2025-04-02 11:56:20.948150,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 12, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.948150,,,,,
2025-04-02,00000029_2,61.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.950150,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 12, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.958150,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 12, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.968150,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 12, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:20.978150,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 6, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.038150,,,,,
2025-04-02,00000029_2,61.0,Motor_1_Data,"[0, 0, 43, 7, 73, 66, 5, 0]",0x184417D1,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",26.0,29.200000000000003,2025-04-02 11:56:21.073100,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[12, 5, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.078100,,,,,
2025-04-02,00000029_2,61.0,Motor_1_Data,"[0, 0, 45, 7, 73, 66, 5, 0]",0x184417D1,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 - normal,0 - normal,"0 - initialization, precharge, etc.",26.0,29.200000000000003,2025-04-02 11:56:21.148050,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.168050,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.188050,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.198050,,,,,
2025-04-02,00000029_2,61.0,Vehicle_Air_Pressure,"[76, 76, 77, 86, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.6,7.7,7.6,7.6,,,,,,,,,,,,2025-04-02 11:56:21.203500,,,,7.6,
2025-04-02,00000029_2,61.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.250050,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.268050,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.328000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.338000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.348000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.358000,,,,,
2025-04-02,00000029_2,61.0,TCO1,"[75, 255, 255, 197, 28, 14, 51, 22]",0xCFE6CEE,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.19921875,,,,,,2025-04-02 11:56:21.362150,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.368000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.388000,,,,,
2025-04-02,00000029_2,61.0,Vehicle_Air_Pressure,"[76, 76, 77, 86, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.6,7.7,7.6,7.6,,,,,,,,,,,,2025-04-02 11:56:21.403000,,,,7.6,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.418000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.427950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.437950,,,,,
2025-04-02,00000029_2,61.0,PGN_0x005200,"[0, 0, 4, 0, 1, 0, 0, 1]",0x1852D6D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.439000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.448000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.458000,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.487950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.497950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.507950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.527950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.537950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.547900,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.557900,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.567900,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.597900,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.647900,,,,,
2025-04-02,00000029_2,61.0,Vehicle_Air_Pressure,"[76, 76, 77, 86, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.6,7.7,7.6,7.6,,,,,,,,,,,,2025-04-02 11:56:21.653300,,,,7.6,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.657850,,,,,
2025-04-02,00000029_2,61.0,TCO1,"[75, 255, 255, 197, 178, 13, 153, 21]",0xCFE6CEE,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.59765625,,,,,,2025-04-02 11:56:21.662000,,,,,
2025-04-02,00000029_2,61.0,PGN_0x005200,"[0, 0, 4, 0, 1, 0, 0, 1]",0x1852D6D0,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.663900,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.667900,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.677850,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.697850,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.727850,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.737850,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.757850,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.767850,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.787800,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.797800,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.837800,,,,,
2025-04-02,00000029_2,61.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.849800,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.867800,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.877750,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.917750,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.927750,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 1, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.947750,,,,,
2025-04-02,00000029_2,61.0,EBC1,"[15, 0, 243, 255, 255, 16, 255, 243]",0x18F0010B,y,,,0 - Off,1 - On,0 - Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.949750,,,,,
2025-04-02,00000029_2,61.0,Vehicle_Air_Pressure,"[76, 77, 76, 87, 0, 0, 0, 0]",0xC41D017,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.7,7.6,7.7,7.6,,,,,,,,,,,,2025-04-02 11:56:21.955000,,,,7.6,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.957750,,,,,
2025-04-02,00000029_2,61.0,TCO1,"[75, 255, 255, 197, 79, 13, 0, 21]",0xCFE6CEE,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,2025-04-02 11:56:21.961950,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.977750,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 2, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:21.997750,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 3, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:22.007750,,,,,
2025-04-02,00000029_2,61.0,EVCU1_DICO,"[1, 0, 125, 115, 0, 100, 0, 0]",0xCFF3F27,x,,,,,,1 - Drive mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-02 11:56:22.017750,,,,,
